"FIPS","State","Year","Month","Employable Population","Employed","Unemployed"
"04","Arizona","1976","09","997,610   ","904,382   ","93,228   "
"05","Arkansas","1976","09","898,178   ","838,703   ","59,475   "
"06","California","1976","09","9,986,516   ","9,065,302   ","921,214   "
"08","Colorado","1976","09","1,247,308   ","1,171,424   ","75,884   "
"09","Connecticut","1976","09","1,466,342   ","1,334,686   ","131,656   "
"10","Delaware","1976","09","266,225   ","240,675   ","25,550   "
"11","District of Columbia","1976","09","331,749   ","301,823   ","29,926   "
"12","Florida","1976","09","3,609,567   ","3,291,006   ","318,561   "
"13","Georgia","1976","09","2,291,968   ","2,107,937   ","184,031   "
"15","Hawaii","1976","09","410,045   ","373,983   ","36,062   "
"16","Idaho","1976","09","378,402   ","357,094   ","21,308   "
"17","Illinois","1976","09","5,161,664   ","4,819,299   ","342,365   "
"18","Indiana","1976","09","2,449,803   ","2,310,374   ","139,429   "
"19","Iowa","1976","09","1,347,685   ","1,296,091   ","51,594   "
"20","Kansas","1976","09","1,078,836   ","1,034,308   ","44,528   "
"21","Kentucky","1976","09","1,496,632   ","1,417,964   ","78,668   "
"22","Louisiana","1976","09","1,538,809   ","1,430,467   ","108,342   "
"23","Maine","1976","09","477,675   ","436,709   ","40,966   "
"24","Maryland","1976","09","1,924,391   ","1,795,002   ","129,389   "
"25","Massachusetts","1976","09","2,726,270   ","2,478,825   ","247,445   "
"26","Michigan","1976","09","4,019,823   ","3,658,709   ","361,114   "
"27","Minnesota","1976","09","1,867,208   ","1,759,571   ","107,637   "
"28","Mississippi","1976","09","976,927   ","913,422   ","63,505   "
"29","Missouri","1976","09","2,150,007   ","2,011,687   ","138,320   "
"30","Montana","1976","09","332,042   ","312,065   ","19,977   "
"31","Nebraska","1976","09","722,566   ","699,705   ","22,861   "
"32","Nevada","1976","09","333,660   ","304,702   ","28,958   "
"33","New Hampshire","1976","09","402,257   ","376,996   ","25,261   "
"34","New Jersey","1976","09","3,327,480   ","2,978,004   ","349,476   "
"35","New Mexico","1976","09","487,267   ","444,136   ","43,131   "
"36","New York","1976","09","7,702,135   ","6,912,814   ","789,321   "
"37","North Carolina","1976","09","2,621,444   ","2,461,795   ","159,649   "
"38","North Dakota","1976","09","281,118   ","270,024   ","11,094   "
"39","Ohio","1976","09","4,749,246   ","4,393,809   ","355,437   "
"40","Oklahoma","1976","09","1,191,335   ","1,125,548   ","65,787   "
"41","Oregon","1976","09","1,102,269   ","1,001,249   ","101,020   "
"42","Pennsylvania","1976","09","5,137,094   ","4,739,425   ","397,669   "
"44","Rhode Island","1976","09","438,160   ","401,912   ","36,248   "
"45","South Carolina","1976","09","1,298,645   ","1,208,467   ","90,178   "
"46","South Dakota","1976","09","310,607   ","300,260   ","10,347   "
"47","Tennessee","1976","09","1,886,495   ","1,770,818   ","115,677   "
"48","Texas","1976","09","5,770,305   ","5,443,387   ","326,918   "
"49","Utah","1976","09","533,344   ","504,388   ","28,956   "
"50","Vermont","1976","09","218,206   ","200,706   ","17,500   "
"51","Virginia","1976","09","2,348,914   ","2,211,644   ","137,270   "
"53","Washington","1976","09","1,646,384   ","1,497,953   ","148,431   "
"54","West Virginia","1976","09","691,711   ","645,060   ","46,651   "
"55","Wisconsin","1976","09","2,156,519   ","2,040,019   ","116,500   "
"56","Wyoming","1976","09","182,760   ","175,766   ","6,994   "
"01","Alabama","1976","10","1,512,273   ","1,406,391   ","105,882   "
"02","Alaska","1976","10","167,786   ","154,152   ","13,634   "
"04","Arizona","1976","10","1,001,958   ","908,289   ","93,669   "
"05","Arkansas","1976","10","901,736   ","842,429   ","59,307   "
"06","California","1976","10","10,021,070   ","9,087,546   ","933,524   "
"08","Colorado","1976","10","1,254,476   ","1,176,908   ","77,568   "
"09","Connecticut","1976","10","1,466,512   ","1,338,099   ","128,413   "
"10","Delaware","1976","10","266,885   ","240,999   ","25,886   "
"11","District of Columbia","1976","10","330,917   ","300,722   ","30,195   "
"12","Florida","1976","10","3,610,341   ","3,289,260   ","321,081   "
"13","Georgia","1976","10","2,299,129   ","2,112,216   ","186,913   "
"15","Hawaii","1976","10","410,397   ","374,963   ","35,434   "
"16","Idaho","1976","10","380,331   ","358,882   ","21,449   "
"17","Illinois","1976","10","5,162,302   ","4,822,883   ","339,419   "
"18","Indiana","1976","10","2,451,113   ","2,309,792   ","141,321   "
"19","Iowa","1976","10","1,351,904   ","1,299,667   ","52,237   "
"20","Kansas","1976","10","1,081,610   ","1,036,798   ","44,812   "
"21","Kentucky","1976","10","1,498,091   ","1,420,505   ","77,586   "
"22","Louisiana","1976","10","1,539,587   ","1,431,362   ","108,225   "
"23","Maine","1976","10","478,254   ","436,721   ","41,533   "
"24","Maryland","1976","10","1,928,737   ","1,798,409   ","130,328   "
"25","Massachusetts","1976","10","2,727,715   ","2,483,762   ","243,953   "
"26","Michigan","1976","10","4,025,048   ","3,664,565   ","360,483   "
"27","Minnesota","1976","10","1,873,748   ","1,764,368   ","109,380   "
"28","Mississippi","1976","10","978,191   ","913,363   ","64,828   "
"29","Missouri","1976","10","2,155,677   ","2,014,721   ","140,956   "
"30","Montana","1976","10","334,208   ","314,062   ","20,146   "
"31","Nebraska","1976","10","724,723   ","701,674   ","23,049   "
"32","Nevada","1976","10","334,967   ","305,782   ","29,185   "
"33","New Hampshire","1976","10","403,897   ","378,609   ","25,288   "
"34","New Jersey","1976","10","3,333,000   ","2,980,622   ","352,378   "
"35","New Mexico","1976","10","490,190   ","446,616   ","43,574   "
"36","New York","1976","10","7,688,549   ","6,901,865   ","786,684   "
"37","North Carolina","1976","10","2,621,194   ","2,458,088   ","163,106   "
"38","North Dakota","1976","10","281,650   ","270,311   ","11,339   "
"39","Ohio","1976","10","4,756,134   ","4,398,147   ","357,987   "
"40","Oklahoma","1976","10","1,193,855   ","1,128,675   ","65,180   "
"41","Oregon","1976","10","1,109,712   ","1,007,315   ","102,397   "
"42","Pennsylvania","1976","10","5,142,875   ","4,743,412   ","399,463   "
"44","Rhode Island","1976","10","439,074   ","402,211   ","36,863   "
"45","South Carolina","1976","10","1,300,986   ","1,210,147   ","90,839   "
"46","South Dakota","1976","10","311,465   ","300,795   ","10,670   "
"47","Tennessee","1976","10","1,893,764   ","1,775,429   ","118,335   "
"48","Texas","1976","10","5,785,215   ","5,458,404   ","326,811   "
"49","Utah","1976","10","535,313   ","506,233   ","29,080   "
"50","Vermont","1976","10","218,913   ","201,608   ","17,305   "
"51","Virginia","1976","10","2,351,902   ","2,214,527   ","137,375   "
"53","Washington","1976","10","1,658,773   ","1,507,876   ","150,897   "
"54","West Virginia","1976","10","692,129   ","646,500   ","45,629   "
"55","Wisconsin","1976","10","2,159,523   ","2,042,602   ","116,921   "
"56","Wyoming","1976","10","183,877   ","176,869   ","7,008   "
"01","Alabama","1976","11","1,518,265   ","1,409,707   ","108,558   "
"02","Alaska","1976","11","168,112   ","154,038   ","14,074   "
"04","Arizona","1976","11","1,006,303   ","912,353   ","93,950   "
"05","Arkansas","1976","11","905,458   ","845,924   ","59,534   "
"06","California","1976","11","10,056,309   ","9,115,173   ","941,136   "
"08","Colorado","1976","11","1,261,663   ","1,182,382   ","79,281   "
"09","Connecticut","1976","11","1,466,636   ","1,341,376   ","125,260   "
"10","Delaware","1976","11","267,699   ","241,581   ","26,118   "
"11","District of Columbia","1976","11","330,384   ","300,006   ","30,378   "
"12","Florida","1976","11","3,611,946   ","3,288,007   ","323,939   "
"13","Georgia","1976","11","2,305,572   ","2,116,165   ","189,407   "
"15","Hawaii","1976","11","411,212   ","376,165   ","35,047   "
"16","Idaho","1976","11","382,213   ","360,540   ","21,673   "
"17","Illinois","1976","11","5,163,967   ","4,830,097   ","333,870   "
"18","Indiana","1976","11","2,450,735   ","2,307,827   ","142,908   "
"19","Iowa","1976","11","1,356,197   ","1,303,223   ","52,974   "
"20","Kansas","1976","11","1,084,558   ","1,039,285   ","45,273   "
"21","Kentucky","1976","11","1,501,132   ","1,424,211   ","76,921   "
"22","Louisiana","1976","11","1,540,432   ","1,432,371   ","108,061   "
"23","Maine","1976","11","479,045   ","436,837   ","42,208   "
"24","Maryland","1976","11","1,934,119   ","1,802,323   ","131,796   "
"25","Massachusetts","1976","11","2,729,521   ","2,488,634   ","240,887   "
"26","Michigan","1976","11","4,030,981   ","3,669,679   ","361,302   "
"27","Minnesota","1976","11","1,879,929   ","1,769,422   ","110,507   "
"28","Mississippi","1976","11","979,334   ","913,286   ","66,048   "
"29","Missouri","1976","11","2,159,828   ","2,017,377   ","142,451   "
"30","Montana","1976","11","336,362   ","316,059   ","20,303   "
"31","Nebraska","1976","11","727,025   ","703,839   ","23,186   "
"32","Nevada","1976","11","336,500   ","307,230   ","29,270   "
"33","New Hampshire","1976","11","405,574   ","380,131   ","25,443   "
"34","New Jersey","1976","11","3,340,512   ","2,984,304   ","356,208   "
"35","New Mexico","1976","11","493,404   ","449,423   ","43,981   "
"36","New York","1976","11","7,675,643   ","6,894,001   ","781,642   "
"37","North Carolina","1976","11","2,620,587   ","2,454,684   ","165,903   "
"38","North Dakota","1976","11","282,162   ","270,530   ","11,632   "
"39","Ohio","1976","11","4,766,906   ","4,404,513   ","362,393   "
"40","Oklahoma","1976","11","1,197,127   ","1,132,416   ","64,711   "
"41","Oregon","1976","11","1,116,657   ","1,013,272   ","103,385   "
"42","Pennsylvania","1976","11","5,151,900   ","4,746,421   ","405,479   "
"44","Rhode Island","1976","11","440,216   ","402,792   ","37,424   "
"45","South Carolina","1976","11","1,303,828   ","1,211,696   ","92,132   "
"46","South Dakota","1976","11","312,408   ","301,469   ","10,939   "
"47","Tennessee","1976","11","1,899,808   ","1,778,618   ","121,190   "
"48","Texas","1976","11","5,802,339   ","5,473,608   ","328,731   "
"49","Utah","1976","11","537,110   ","507,863   ","29,247   "
"50","Vermont","1976","11","219,711   ","202,505   ","17,206   "
"51","Virginia","1976","11","2,356,042   ","2,218,468   ","137,574   "
"53","Washington","1976","11","1,668,192   ","1,515,113   ","153,079   "
"54","West Virginia","1976","11","694,617   ","648,788   ","45,829   "
"55","Wisconsin","1976","11","2,162,094   ","2,044,548   ","117,546   "
"56","Wyoming","1976","11","185,035   ","177,991   ","7,044   "
"01","Alabama","1976","12","1,525,568   ","1,413,734   ","111,834   "
"02","Alaska","1976","12","168,532   ","153,983   ","14,549   "
"04","Arizona","1976","12","1,010,700   ","916,965   ","93,735   "
"05","Arkansas","1976","12","909,232   ","849,277   ","59,955   "
"06","California","1976","12","10,093,699   ","9,151,973   ","941,726   "
"08","Colorado","1976","12","1,268,361   ","1,187,185   ","81,176   "
"09","Connecticut","1976","12","1,467,455   ","1,345,228   ","122,227   "
"10","Delaware","1976","12","268,702   ","242,498   ","26,204   "
"11","District of Columbia","1976","12","330,202   ","299,736   ","30,466   "
"12","Florida","1976","12","3,616,376   ","3,289,929   ","326,447   "
"13","Georgia","1976","12","2,310,617   ","2,120,759   ","189,858   "
"15","Hawaii","1976","12","412,337   ","377,575   ","34,762   "
"16","Idaho","1976","12","384,086   ","362,126   ","21,960   "
"17","Illinois","1976","12","5,169,396   ","4,842,649   ","326,747   "
"18","Indiana","1976","12","2,449,848   ","2,306,491   ","143,357   "
"19","Iowa","1976","12","1,360,512   ","1,306,982   ","53,530   "
"20","Kansas","1976","12","1,087,670   ","1,042,019   ","45,651   "
"21","Kentucky","1976","12","1,506,093   ","1,429,442   ","76,651   "
"22","Louisiana","1976","12","1,542,754   ","1,434,769   ","107,985   "
"23","Maine","1976","12","479,906   ","437,133   ","42,773   "
"24","Maryland","1976","12","1,940,048   ","1,807,161   ","132,887   "
"25","Massachusetts","1976","12","2,732,178   ","2,494,193   ","237,985   "
"26","Michigan","1976","12","4,037,844   ","3,676,377   ","361,467   "
"27","Minnesota","1976","12","1,885,780   ","1,774,870   ","110,910   "
"28","Mississippi","1976","12","980,687   ","913,359   ","67,328   "
"29","Missouri","1976","12","2,163,567   ","2,021,522   ","142,045   "
"30","Montana","1976","12","338,284   ","317,850   ","20,434   "
"31","Nebraska","1976","12","729,311   ","706,015   ","23,296   "
"32","Nevada","1976","12","338,319   ","309,221   ","29,098   "
"33","New Hampshire","1976","12","407,358   ","381,741   ","25,617   "
"34","New Jersey","1976","12","3,349,255   ","2,990,493   ","358,762   "
"35","New Mexico","1976","12","496,647   ","452,508   ","44,139   "
"36","New York","1976","12","7,669,179   ","6,893,647   ","775,532   "
"37","North Carolina","1976","12","2,621,032   ","2,454,099   ","166,933   "
"38","North Dakota","1976","12","282,737   ","270,773   ","11,964   "
"39","Ohio","1976","12","4,778,882   ","4,414,046   ","364,836   "
"40","Oklahoma","1976","12","1,201,436   ","1,136,974   ","64,462   "
"41","Oregon","1976","12","1,122,897   ","1,019,266   ","103,631   "
"42","Pennsylvania","1976","12","5,162,158   ","4,750,182   ","411,976   "
"44","Rhode Island","1976","12","441,431   ","403,615   ","37,816   "
"45","South Carolina","1976","12","1,307,111   ","1,213,389   ","93,722   "
"46","South Dakota","1976","12","313,261   ","302,143   ","11,118   "
"47","Tennessee","1976","12","1,905,599   ","1,781,712   ","123,887   "
"48","Texas","1976","12","5,821,892   ","5,490,841   ","331,051   "
"49","Utah","1976","12","538,754   ","509,397   ","29,357   "
"50","Vermont","1976","12","220,626   ","203,448   ","17,178   "
"51","Virginia","1976","12","2,361,415   ","2,223,892   ","137,523   "
"53","Washington","1976","12","1,674,146   ","1,519,467   ","154,679   "
"54","West Virginia","1976","12","698,445   ","651,700   ","46,745   "
"55","Wisconsin","1976","12","2,164,612   ","2,046,702   ","117,910   "
"56","Wyoming","1976","12","186,250   ","179,158   ","7,092   "
"01","Alabama","1977","01","1,534,383   ","1,418,860   ","115,523   "
"02","Alaska","1977","01","169,181   ","154,120   ","15,061   "
"04","Arizona","1977","01","1,015,516   ","922,428   ","93,088   "
"05","Arkansas","1977","01","912,948   ","852,573   ","60,375   "
"06","California","1977","01","10,135,878   ","9,199,971   ","935,907   "
"08","Colorado","1977","01","1,274,428   ","1,191,307   ","83,121   "
"09","Connecticut","1977","01","1,469,625   ","1,350,365   ","119,260   "
"10","Delaware","1977","01","269,870   ","243,757   ","26,113   "
"11","District of Columbia","1977","01","330,333   ","299,853   ","30,480   "
"12","Florida","1977","01","3,626,043   ","3,297,602   ","328,441   "
"13","Georgia","1977","01","2,314,596   ","2,126,893   ","187,703   "
"15","Hawaii","1977","01","413,616   ","379,133   ","34,483   "
"16","Idaho","1977","01","385,903   ","363,669   ","22,234   "
"17","Illinois","1977","01","5,181,856   ","4,861,433   ","320,423   "
"18","Indiana","1977","01","2,450,849   ","2,307,840   ","143,009   "
"19","Iowa","1977","01","1,364,841   ","1,311,092   ","53,749   "
"20","Kansas","1977","01","1,090,992   ","1,045,175   ","45,817   "
"21","Kentucky","1977","01","1,512,702   ","1,436,071   ","76,631   "
"22","Louisiana","1977","01","1,547,949   ","1,439,858   ","108,091   "
"23","Maine","1977","01","480,715   ","437,681   ","43,034   "
"24","Maryland","1977","01","1,946,311   ","1,813,119   ","133,192   "
"25","Massachusetts","1977","01","2,736,372   ","2,501,143   ","235,229   "
"26","Michigan","1977","01","4,046,562   ","3,686,679   ","359,883   "
"27","Minnesota","1977","01","1,891,668   ","1,780,883   ","110,785   "
"28","Mississippi","1977","01","982,645   ","913,814   ","68,831   "
"29","Missouri","1977","01","2,169,076   ","2,028,693   ","140,383   "
"30","Montana","1977","01","340,045   ","319,466   ","20,579   "
"31","Nebraska","1977","01","731,511   ","708,070   ","23,441   "
"32","Nevada","1977","01","340,412   ","311,743   ","28,669   "
"33","New Hampshire","1977","01","409,306   ","383,572   ","25,734   "
"34","New Jersey","1977","01","3,358,839   ","3,000,405   ","358,434   "
"35","New Mexico","1977","01","499,717   ","455,837   ","43,880   "
"36","New York","1977","01","7,673,859   ","6,903,917   ","769,942   "
"37","North Carolina","1977","01","2,624,989   ","2,458,498   ","166,491   "
"38","North Dakota","1977","01","283,410   ","271,131   ","12,279   "
"39","Ohio","1977","01","4,790,642   ","4,427,206   ","363,436   "
